wl,D01.1,D01.2,D01.3,D02.1,D02.2,D02.3,D02.4,D03.1,D03.2,D03.3,D04.1,D04.2,D04.3,D05.1,D05.2,D05.3,D06.1,D06.2,D06.3,D07.1,D07.2,D07.3,D08.1,D08.2,D08.3,D08.4,D09.1,D09.2,D09.3,D09.4,D10.1,D10.2,D10.3,D10.4,D11.1,D11.2,D11.3,D11.4,D11.5,D12.1,D12.2,D12.3,D12.4,D13.1,D13.2,D13.3,D13.4
349,10.89772728,9.65159091,10.90590909,6.99318182,10.98159091,8.111363635,8.98431818,6.59818182,6.371818185,10.47022728,-1.35340909,10.73590909,15.91840909,14.04068182,6.085454545,7.036363635,21.35295455,14.0375,14.27636364,6.562954545,11.22136364,17.09386364,6.432954545,11.5459091,13.73113637,3.34590909,4.792727275,8.314318185,5.698181815,11.79295455,12.33181818,6.56931818,17.55840909,15.81613637,7.93,12.51340909,13.53818182,14.15931818,11.9,4.06272727,3.84613636,13.06704546,10.07022728,6.577727275,9.754545455,8.450454545,14.95454546
350,10.75409091,9.49090909,10.82681818,6.88590909,10.75090909,7.95409091,8.82,6.46,6.22136364,10.34045455,-1.51454545,10.61,15.715,13.82590909,6.00863636,6.81954545,21.23181818,13.85590909,14.15772727,6.43590909,11.09681818,16.97,6.35227273,11.42636364,13.61909091,3.17318182,4.655,8.12636364,5.56181818,11.68136364,12.11863636,6.42590909,17.39727273,15.66090909,7.73727273,12.28818182,13.39409091,14.005,11.71318182,3.95090909,3.74454545,12.86863636,9.89227273,6.40545455,9.64363636,8.32636364,14.74636364
351,10.6075,9.34181818,10.74,6.78931818,10.59477273,7.821363635,8.705227275,6.329545455,6.081818185,10.2284091,-1.628181815,10.50295455,15.54477273,13.67704546,5.926590905,6.637272725,21.09977273,13.70022727,14.06431818,6.33318182,10.99977273,16.86318182,6.28818182,11.3275,13.53045455,3.03318182,4.55590909,7.96409091,5.470681815,11.59,11.93863636,6.321363635,17.26613637,15.54477273,7.59727273,12.11045455,13.27522728,13.89545455,11.58863637,3.83772727,3.64522727,12.70227273,9.7575,6.273636365,9.556590905,8.257954545,14.56545455
352,10.46090909,9.19272727,10.65318182,6.69272727,10.43863636,7.68863636,8.59045455,6.19909091,5.94227273,10.11636364,-1.74181818,10.39590909,15.37454545,13.52818182,5.84454545,6.455,20.96772727,13.54454545,13.97090909,6.23045455,10.90272727,16.75636364,6.22409091,11.22863636,13.44181818,2.89318182,4.45681818,7.80181818,5.37954545,11.49863636,11.75863636,6.21681818,17.135,15.42863636,7.45727273,11.93272727,13.15636364,13.78590909,11.46409091,3.72454545,3.54590909,12.53590909,9.62272727,6.14181818,9.46954545,8.18954545,14.38454545
353,10.27588933,8.99353755,10.544417,6.576581025,10.25910079,7.5162747,8.440227275,6.063241105,5.766136365,9.942094865,-1.878735175,10.26012846,15.18662055,13.39017787,5.72140316,6.24619565,20.79038538,13.39357708,13.8591502,6.11609684,10.80679842,16.61709487,6.14748024,11.10757905,13.32677866,2.757677865,4.32862648,7.63938735,5.24716403,11.38562253,11.56083992,6.0731917,16.97163044,15.3062747,7.30428854,11.73049407,13.02231226,13.67491107,11.32508894,3.589011855,3.414911065,12.34991107,9.46679842,6.02938735,9.36433794,8.12868577,14.18335968
354,10.09086957,8.79434783,10.43565217,6.46043478,10.07956522,7.34391304,8.29,5.9273913,5.59,9.76782609,-2.01565217,10.12434783,14.99869565,13.25217391,5.59826087,6.0373913,20.61304348,13.2426087,13.7473913,6.00173913,10.71086957,16.47782609,6.07086957,10.98652174,13.21173913,2.62217391,4.20043478,7.47695652,5.11478261,11.2726087,11.36304348,5.92956522,16.80826087,15.18391304,7.15130435,11.52826087,12.88826087,13.56391304,11.18608696,3.45347826,3.28391304,12.16391304,9.31086957,5.91695652,9.25913043,8.06782609,13.98217391
355,9.891116605,8.56444664,10.33146245,6.351353755,9.870237155,7.14854743,8.138636365,5.768922925,5.398863635,9.5559585,-2.170326085,9.95240119,14.80593874,13.10176878,5.477539525,5.819832015,20.44152174,13.09266799,13.6166502,5.885187745,10.59657115,16.33914032,5.98907115,10.85144269,13.10268775,2.49722332,4.074990115,7.32347826,4.96034585,11.13471344,11.17515811,5.767509885,16.63981226,15.05536561,6.96110672,11.32253953,12.7452668,13.44286561,11.04463439,3.31673913,3.136729245,11.99513834,9.139525695,5.783250985,9.143656125,7.950503955,13.7965415
356,9.69136364,8.33454545,10.22727273,6.24227273,9.66090909,6.95318182,7.98727273,5.61045455,5.20772727,9.34409091,-2.325,9.78045455,14.61318182,12.95136364,5.35681818,5.60227273,20.27,12.94272727,13.48590909,5.76863636,10.48227273,16.20045455,5.90727273,10.71636364,12.99363636,2.37227273,3.94954545,7.17,4.80590909,10.99681818,10.98727273,5.60545455,16.47136364,14.92681818,6.77090909,11.11681818,12.60227273,13.32181818,10.90318182,3.18,2.98954545,11.82636364,8.96818182,5.64954545,9.02818182,7.83318182,13.61090909
357,9.49916008,8.105533595,10.13298419,6.142875495,9.490454545,6.81354743,7.850158105,5.455009885,5.028863635,9.145306325,-2.47402174,9.641966405,14.44463439,12.80198617,5.254496045,5.4202668,20.13021739,12.80875494,13.34491107,5.652144265,10.38070158,16.07131423,5.813853755,10.59513834,12.86181818,2.26896245,3.84238142,7.029565215,4.665998025,10.83406127,10.78711463,5.459683795,16.31611661,14.83232214,6.5915415,10.92362648,12.4852668,13.19982214,10.78333004,3.044347825,2.876077075,11.66079052,8.81778656,5.5154249,8.898221345,7.68485178,13.45871542
358,9.30695652,7.87652174,10.03869565,6.04347826,9.32,6.67391304,7.71304348,5.29956522,4.85,8.94652174,-2.62304348,9.50347826,14.27608696,12.6526087,5.15217391,5.23826087,19.99043478,12.67478261,13.20391304,5.53565217,10.27913043,15.94217391,5.72043478,10.47391304,12.73,2.16565217,3.73521739,6.88913043,4.52608696,10.67130435,10.58695652,5.31391304,16.16086957,14.73782609,6.41217391,10.73043478,12.36826087,13.07782609,10.66347826,2.90869565,2.7626087,11.49521739,8.6673913,5.38130435,8.76826087,7.53652174,13.30652174
359,9.13597826,7.672806325,9.96980237,5.93992095,9.204545455,6.57445652,7.59152174,5.15978261,4.691136365,8.762806325,-2.73993083,9.38423913,14.1462253,12.51698617,5.054496045,5.097312255,19.86044467,12.55307313,13.07832016,5.445326085,10.19956522,15.8265415,5.65021739,10.3837747,12.61022728,2.08896245,3.64465415,6.757974305,4.410088935,10.51906127,10.39370554,5.181729245,16.01634388,14.66823123,6.2665415,10.58521739,12.27685771,12.9759585,10.54083004,2.788666005,2.68380435,11.3451087,8.537559285,5.271333995,8.62640316,7.446215415,13.16757905
360,8.965,7.46909091,9.90090909,5.83636364,9.08909091,6.475,7.47,5.02,4.53227273,8.57909091,-2.85681818,9.265,14.01636364,12.38136364,4.95681818,4.95636364,19.73045455,12.43136364,12.95272727,5.355,10.12,15.71090909,5.58,10.29363636,12.49045455,2.01227273,3.55409091,6.62681818,4.29409091,10.36681818,10.20045455,5.04954545,15.87181818,14.59863636,6.12090909,10.44,12.18545455,12.87409091,10.41818182,2.66863636,2.605,11.195,8.40772727,5.16136364,8.48454545,7.35590909,13.02863636
361,8.868152175,7.338241105,9.87828063,5.74296443,9.006284585,6.43228261,7.38369565,4.92978261,4.409179845,8.4534585,-2.94036561,9.154673915,13.9362253,12.27720356,4.910800395,4.88318182,19.63740119,12.34720356,12.86897233,5.297065215,10.05282609,15.62523716,5.545434785,10.22486166,12.4195751,1.957875495,3.498567195,6.53014822,4.235523715,10.26406127,10.0595751,4.938250985,15.78699605,14.52823123,6.000237155,10.33869565,12.1270751,12.81182807,10.29343874,2.58453557,2.58402174,11.10119565,8.320167985,5.086333995,8.35640316,7.291650195,12.89866601
362,8.77130435,7.2073913,9.85565217,5.64956522,8.92347826,6.38956522,7.2973913,4.83956522,4.28608696,8.32782609,-3.02391304,9.04434783,13.85608696,12.17304348,4.86478261,4.81,19.54434783,12.26304348,12.78521739,5.23913043,9.98565217,15.53956522,5.51086957,10.15608696,12.34869565,1.90347826,3.44304348,6.43347826,4.17695652,10.16130435,9.91869565,4.82695652,15.70217391,14.45782609,5.87956522,10.2373913,12.06869565,12.74956522,10.16869565,2.50043478,2.56304348,11.0073913,8.2326087,5.01130435,8.22826087,7.2273913,12.76869565
363,8.704970355,7.115741105,9.851916995,5.572737155,8.84514822,6.36160079,7.250968375,4.773646245,4.179179845,8.23868577,-3.093320155,8.92921937,13.79440712,12.06129447,4.856709485,4.76431818,19.47740119,12.18129447,12.72829052,5.18842885,9.90646245,15.47250989,5.48338933,10.10417985,12.30616601,1.856284585,3.40561265,6.335602765,4.149614625,10.08428854,9.786847825,4.721205535,15.6590415,14.39118577,5.750237155,10.15528656,12.02730237,12.69682807,10.04548419,2.4368083,2.54811265,10.93778656,8.17698617,4.944970355,8.128448615,7.152559285,12.67252965
364,8.63863636,7.02409091,9.84818182,5.49590909,8.76681818,6.33363636,7.20454545,4.70772727,4.07227273,8.14954545,-3.16272727,8.81409091,13.73272727,11.94954545,4.84863636,4.71863636,19.41045455,12.09954545,12.67136364,5.13772727,9.82727273,15.40545455,5.45590909,10.05227273,12.26363636,1.80909091,3.36818182,6.23772727,4.12227273,10.00727273,9.655,4.61545455,15.61590909,14.32454545,5.62090909,10.07318182,11.98590909,12.64409091,9.92227273,2.37318182,2.53318182,10.86818182,8.12136364,4.87863636,8.02863636,7.07772727,12.57636364
365,8.563666005,6.96313241,9.86039526,5.43056324,8.719496045,6.335731225,7.225533595,4.6647332,3.96896245,8.103468375,-3.20397233,8.72269763,13.67397233,11.83151186,4.816492095,4.71431818,19.35674902,12.02259881,12.66698617,5.105167985,9.7677668,15.35772728,5.421650195,10.03983202,12.23268775,1.75911067,3.34104743,6.11821146,4.115918975,9.95798419,9.51554348,4.519031625,15.61230237,14.26422925,5.538498025,10.02963439,11.95730237,12.6259585,9.801353755,2.338982215,2.507243085,10.79343874,8.09416008,4.836492095,7.9412747,7.026907115,12.48231226
366,8.48869565,6.90217391,9.8726087,5.36521739,8.67217391,6.33782609,7.24652174,4.62173913,3.86565217,8.0573913,-3.24521739,8.63130435,13.61521739,11.71347826,4.78434783,4.71,19.30304348,11.94565217,12.6626087,5.0726087,9.70826087,15.31,5.3873913,10.0273913,12.20173913,1.70913043,3.31391304,5.99869565,4.10956522,9.90869565,9.37608696,4.4226087,15.60869565,14.20391304,5.45608696,9.98608696,11.92869565,12.60782609,9.68043478,2.30478261,2.48130435,10.71869565,8.06695652,4.79434783,7.85391304,6.97608696,12.38826087
367,8.3770751,6.84472332,9.879940715,5.28897233,8.64245059,6.353913045,7.27985178,4.57700593,3.75396245,7.990968375,-3.259426875,8.54701581,13.54806324,11.6028755,4.742173915,4.716136365,19.23788538,11.88078063,12.66516799,5.05789526,9.66549407,15.27681818,5.359832015,10.03778656,12.19336957,1.687065215,3.280592885,5.87639328,4.09296443,9.867529645,9.22304348,4.31380435,15.59116601,14.1362747,5.387588935,9.955316205,11.89662055,12.60209487,9.560671935,2.27625494,2.44928854,10.63593874,8.034614625,4.74762846,7.76286561,6.95213439,12.2677668
368,8.26545455,6.78727273,9.88727273,5.21272727,8.61272727,6.37,7.31318182,4.53227273,3.64227273,7.92454545,-3.27363636,8.46272727,13.48090909,11.49227273,4.7,4.72227273,19.17272727,11.81590909,12.66772727,5.04318182,9.62272727,15.24363636,5.33227273,10.04818182,12.185,1.665,3.24727273,5.75409091,4.07636364,9.82636364,9.07,4.205,15.57363636,14.06863636,5.31909091,9.92454545,11.86454545,12.59636364,9.44090909,2.24772727,2.41727273,10.55318182,8.00227273,4.70090909,7.67181818,6.92818182,12.14727273
369,8.12685771,6.72581028,9.897114625,5.14397233,8.58592885,6.38195652,7.337460475,4.49852767,3.52157115,7.842490115,-3.272252965,8.40875494,13.41784585,11.39157115,4.672826085,4.740918975,19.11527668,11.76991107,12.66625494,5.021156125,9.61571146,15.23029644,5.28070158,10.05626483,12.17293479,1.67423913,3.22602767,5.63248024,4.05666008,9.808833995,8.92195652,4.106847825,15.55290514,14.02801383,5.249762845,9.89466403,11.82009881,12.59361661,9.335454545,2.22995059,2.36428854,10.46789526,7.996353755,4.63610672,7.588517785,6.87887352,12.01907115
370,7.98826087,6.66434783,9.90695652,5.07521739,8.55913043,6.39391304,7.36173913,4.46478261,3.40086957,7.76043478,-3.27086957,8.35478261,13.35478261,11.29086957,4.64565217,4.75956522,19.05782609,11.72391304,12.66478261,4.99913043,9.60869565,15.21695652,5.22913043,10.06434783,12.16086957,1.68347826,3.20478261,5.51086957,4.03695652,9.79130435,8.77391304,4.00869565,15.53217391,13.9873913,5.18043478,9.86478261,11.77565217,12.59086957,9.23,2.21217391,2.31130435,10.3826087,7.99043478,4.57130435,7.50521739,6.82956522,11.89086957
371,7.84049407,6.56990119,9.93666008,5.03215415,8.550474305,6.41513834,7.389960475,4.42784585,3.27179842,7.67612648,-3.25588933,8.315800395,13.30034585,11.18634388,4.62509881,4.786146245,18.99823123,11.68172925,12.65375494,4.978656125,9.61298419,15.22461463,5.18592885,10.0839921,12.14907115,1.715602765,3.19943676,5.39498024,4.015750985,9.7879249,8.6362747,3.916166005,15.50472332,13.97505929,5.103171935,9.85125494,11.75782609,12.5945257,9.12659091,2.20745059,2.259970355,10.30903163,7.997944665,4.514743085,7.43874506,6.773646245,11.76929842
372,7.69272727,6.47545455,9.96636364,4.98909091,8.54181818,6.43636364,7.41818182,4.39090909,3.14272727,7.59181818,-3.24090909,8.27681818,13.24590909,11.08181818,4.60454545,4.81272727,18.93863636,11.63954545,12.64272727,4.95818182,9.61727273,15.23227273,5.14272727,10.10363636,12.13727273,1.74772727,3.19409091,5.27909091,3.99454545,9.78454545,8.49863636,3.82363636,15.47727273,13.96272727,5.02590909,9.83772727,11.74,12.59818182,9.02318182,2.20272727,2.20863636,10.23545455,8.00545455,4.45818182,7.37227273,6.71772727,11.64772727
373,7.534624505,6.34033597,9.99666008,4.91519763,8.55916996,6.474268775,7.44604743,4.30958498,2.999624505,7.499822135,-3.21828063,8.23362648,13.16295455,10.97156127,4.583794465,4.832885375,18.86062253,11.58955534,12.61114625,4.956699605,9.6227668,15.24722332,5.081581025,10.11986166,12.12863637,1.778863635,3.204001975,5.174762845,3.982055335,9.76770751,8.349970355,3.744426875,15.43320158,13.96375494,4.93078063,9.81842885,11.72065218,12.61669961,8.9118083,2.21397233,2.179752965,10.16881423,8.002509885,4.401699605,7.29222332,6.66299407,11.48625494
374,7.37652174,6.20521739,10.02695652,4.84130435,8.57652174,6.51217391,7.47391304,4.22826087,2.85652174,7.40782609,-3.19565217,8.19043478,13.08,10.86130435,4.56304348,4.85304348,18.7826087,11.53956522,12.57956522,4.95521739,9.62826087,15.26217391,5.02043478,10.13608696,12.12,1.81,3.21391304,5.07043478,3.96956522,9.75086957,8.20130435,3.66521739,15.38913043,13.96478261,4.83565217,9.79913043,11.70130435,12.63521739,8.80043478,2.22521739,2.15086957,10.10217391,7.99956522,4.34521739,7.21217391,6.60826087,11.32478261
375,7.230988145,6.06033597,10.0548419,4.74428854,8.598488145,6.57063241,7.50695652,4.14799407,2.73576087,7.304594865,-3.163735175,8.154081025,12.99818182,10.7679249,4.58152174,4.86402174,18.69084981,11.48978261,12.54455534,4.96056324,9.626630435,15.26926878,4.95203557,10.16804348,12.12272728,1.86840909,3.2437747,4.986581025,3.980918975,9.73748024,8.056333995,3.588290515,15.3388834,13.97489131,4.724416995,9.773656125,11.69156127,12.67556324,8.68839921,2.236926875,2.15429842,10.04972332,7.981828065,4.281926875,7.11835968,6.574130435,11.15716403
376,7.08545455,5.91545455,10.08272727,4.64727273,8.62045455,6.62909091,7.54,4.06772727,2.615,7.20136364,-3.13181818,8.11772727,12.91636364,10.67454545,4.6,4.875,18.59909091,11.44,12.50954545,4.96590909,9.625,15.27636364,4.88363636,10.2,12.12545455,1.92681818,3.27363636,4.90272727,3.99227273,9.72409091,7.91136364,3.51136364,15.28863636,13.985,4.61318182,9.74818182,11.68181818,12.71590909,8.57636364,2.24863636,2.15772727,9.99727273,7.96409091,4.21863636,7.02454545,6.54,10.98954545
377,6.969683795,5.771422925,10.14353755,4.55798419,8.65066206,6.699545455,7.62326087,3.998646245,2.52423913,7.101768775,-3.098517785,8.07321146,12.84731226,10.58879447,4.657173915,4.92423913,18.51650198,11.40369565,12.49651186,4.994693675,9.62271739,15.26666008,4.81660079,10.26152174,12.12685771,2.00362648,3.34486166,4.8172332,4.066353755,9.735741105,7.79046443,3.43394269,15.2662747,14.0125,4.49985178,9.741699605,11.69351779,12.79708498,8.462094865,2.28236166,2.20103755,9.96646245,7.950523715,4.1662747,6.920316205,6.49304348,10.84390316
378,6.85391304,5.6273913,10.20434783,4.46869565,8.68086957,6.77,7.70652174,3.92956522,2.43347826,7.00217391,-3.06521739,8.02869565,12.77826087,10.50304348,4.71434783,4.97347826,18.43391304,11.3673913,12.48347826,5.02347826,9.62043478,15.25695652,4.74956522,10.32304348,12.12826087,2.08043478,3.41608696,4.73173913,4.14043478,9.7473913,7.66956522,3.35652174,15.24391304,14.04,4.38652174,9.73521739,11.70521739,12.87826087,8.34782609,2.31608696,2.24434783,9.93565217,7.93695652,4.11391304,6.81608696,6.44608696,10.69826087
379,6.74195652,5.493241105,10.29012846,4.385256915,8.74498024,6.87840909,7.84166996,3.870237155,2.357193675,6.91245059,-3.00874506,8.000256915,12.73413044,10.41743083,4.80194664,5.05742095,18.37263834,11.35505929,12.48219368,5.08992095,9.63521739,15.24393281,4.700009885,10.4185672,12.17367589,2.178853755,3.504407115,4.650869565,4.24203557,9.765741105,7.550009885,3.300988145,15.23332016,14.0775,4.280306325,9.74647233,11.76147233,13.01344862,8.22368577,2.36986166,2.32194664,9.91555336,7.927341895,4.085820155,6.720770755,6.39486166,10.56435771
380,6.63,5.35909091,10.37590909,4.30181818,8.80909091,6.98681818,7.97681818,3.81090909,2.28090909,6.82272727,-2.95227273,7.97181818,12.69,10.33181818,4.88954545,5.14136364,18.31136364,11.34272727,12.48090909,5.15636364,9.65,15.23090909,4.65045455,10.51409091,12.21909091,2.27727273,3.59272727,4.57,4.34363636,9.78409091,7.43045455,3.24545455,15.22272727,14.115,4.17409091,9.75772727,11.81772727,13.14863636,8.09954545,2.42363636,2.39954545,9.89545455,7.91772727,4.05772727,6.62545455,6.34363636,10.43045455
381,6.52304348,5.264545455,10.50447629,4.203083005,8.93541502,7.180583005,8.18688735,3.78306324,2.230671935,6.73245059,-2.84396245,7.98895257,12.685,10.26243083,5.03020751,5.298073125,18.29024704,11.38853755,12.52458498,5.265573125,9.703913045,15.23284585,4.60935771,10.68443676,12.31432807,2.40320158,3.694841895,4.51695652,4.50312253,9.8159585,7.29935771,3.214683795,15.24375494,14.18815218,4.080523715,9.805602765,11.91582016,13.37953557,7.988250985,2.531166005,2.514990115,9.889031625,7.961907115,4.02799407,6.54055336,6.30507905,10.31283597
382,6.41608696,5.17,10.63304348,4.10434783,9.06173913,7.37434783,8.39695652,3.75521739,2.18043478,6.64217391,-2.73565217,8.00608696,12.68,10.19304348,5.17086957,5.45478261,18.26913043,11.43434783,12.56826087,5.37478261,9.75782609,15.23478261,4.56826087,10.85478261,12.40956522,2.52913043,3.79695652,4.46391304,4.6626087,9.84782609,7.16826087,3.18391304,15.26478261,14.26130435,3.98695652,9.85347826,12.01391304,13.61043478,7.87695652,2.63869565,2.63043478,9.8826087,8.00608696,3.99826087,6.45565217,6.26652174,10.19521739
383,6.309407115,5.09681818,10.80493083,4.030583005,9.24109684,7.62581028,8.65597826,3.775108695,2.1493083,6.556768775,-2.583735175,8.0787253,12.70454546,10.12402174,5.36748024,5.67534585,18.26683794,11.52262846,12.65208498,5.503300395,9.83618577,15.25670949,4.530039525,11.09125494,12.53887352,2.702065215,3.938705535,4.4312747,4.868577075,9.898003955,7.06185771,3.15195652,15.31125494,14.353834,3.91416008,9.93764822,12.15422925,13.89271739,7.78097826,2.778666005,2.804990115,9.899031625,8.09236166,3.95208498,6.377826085,6.25507905,10.09692688
